DATE,Facility_Type,County,Case_Count
2021-06-09 11:00:00,Inmates: State and Local Affected Facilities,Somerset,0
2021-06-09 11:00:00,Youth: State and Local Affected Facilities,Somerset,0
2021-06-09 11:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-06-09 11:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-06-09 11:00:00,Staff: State and Local Affected Facilities,Somerset,0
2021-06-09 11:00:00,Patients: State and Local Affected Facilities,Somerset,0
2021-06-09 11:00:00,Inmates: State and Local Affected Facilities,Somerset,0
2021-06-09 11:00:00,Youth: State and Local Affected Facilities,Somerset,0
2021-06-16 11:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-06-16 11:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-06-16 11:00:00,Staff: State and Local Affected Facilities,Somerset,0
2021-06-16 11:00:00,Patients: State and Local Affected Facilities,Somerset,0
2021-06-16 11:00:00,Inmates: State and Local Affected Facilities,Somerset,0
2021-06-16 11:00:00,Youth: State and Local Affected Facilities,Somerset,0
2021-06-16 11:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-06-16 11:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-06-16 11:00:00,Staff: State and Local Affected Facilities,Somerset,0
2021-06-16 11:00:00,Patients: State and Local Affected Facilities,Somerset,0
2021-06-16 11:00:00,Inmates: State and Local Affected Facilities,Somerset,0
2021-06-16 11:00:00,Youth: State and Local Affected Facilities,Somerset,0
2021-06-23 11:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-06-23 11:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-06-23 11:00:00,Staff: State and Local Affected Facilities,Somerset,0
2021-06-23 11:00:00,Patients: State and Local Affected Facilities,Somerset,0
2021-06-23 11:00:00,Inmates: State and Local Affected Facilities,Somerset,0
2021-06-23 11:00:00,Youth: State and Local Affected Facilities,Somerset,0
2021-06-23 11:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-06-23 11:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-06-23 11:00:00,Staff: State and Local Affected Facilities,Somerset,0
2021-06-23 11:00:00,Patients: State and Local Affected Facilities,Somerset,0
2021-06-23 11:00:00,Inmates: State and Local Affected Facilities,Somerset,0
2021-06-23 11:00:00,Youth: State and Local Affected Facilities,Somerset,0
2021-06-30 11:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-06-30 11:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-06-30 11:00:00,Staff: State and Local Affected Facilities,Somerset,0
2021-06-30 11:00:00,Patients: State and Local Affected Facilities,Somerset,0
2021-06-30 11:00:00,Inmates: State and Local Affected Facilities,Somerset,0
2021-06-30 11:00:00,Youth: State and Local Affected Facilities,Somerset,0
2021-06-30 11:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-06-30 11:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-06-30 11:00:00,Staff: State and Local Affected Facilities,Somerset,0
2021-06-30 11:00:00,Patients: State and Local Affected Facilities,Somerset,0
2021-06-30 11:00:00,Inmates: State and Local Affected Facilities,Somerset,0
2021-06-30 11:00:00,Youth: State and Local Affected Facilities,Somerset,0
2021-07-07 11:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-07-07 11:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-07-07 11:00:00,Staff: State and Local Affected Facilities,Somerset,0
2021-07-07 11:00:00,Patients: State and Local Affected Facilities,Somerset,0
2021-07-07 11:00:00,Inmates: State and Local Affected Facilities,Somerset,0
2021-07-07 11:00:00,Youth: State and Local Affected Facilities,Somerset,0
2021-07-07 11:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-07-07 11:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-07-07 11:00:00,Staff: State and Local Affected Facilities,Somerset,0
2021-07-07 11:00:00,Patients: State and Local Affected Facilities,Somerset,0
2021-07-07 11:00:00,Inmates: State and Local Affected Facilities,Somerset,0
2021-07-07 11:00:00,Youth: State and Local Affected Facilities,Somerset,0
2021-07-14 11:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-07-14 11:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-07-14 11:00:00,Staff: State and Local Affected Facilities,Somerset,0
2021-07-14 11:00:00,Patients: State and Local Affected Facilities,Somerset,0
2021-07-14 11:00:00,Inmates: State and Local Affected Facilities,Somerset,0
2021-07-14 11:00:00,Youth: State and Local Affected Facilities,Somerset,0
2021-07-21 11:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-07-21 11:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-07-21 11:00:00,Staff: State and Local Affected Facilities,Somerset,0
2021-07-21 11:00:00,Patients: State and Local Affected Facilities,Somerset,0
2021-07-21 11:00:00,Inmates: State and Local Affected Facilities,Somerset,0
2021-07-21 11:00:00,Youth: State and Local Affected Facilities,Somerset,0
2021-07-28 11:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-07-28 11:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-07-28 11:00:00,Staff: State and Local Affected Facilities,Somerset,0
2021-07-28 11:00:00,Patients: State and Local Affected Facilities,Somerset,0
2021-07-28 11:00:00,Inmates: State and Local Affected Facilities,Somerset,0
2021-07-28 11:00:00,Youth: State and Local Affected Facilities,Somerset,0
2021-08-04 11:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-08-04 11:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-08-04 11:00:00,Staff: State and Local Affected Facilities,Somerset,0
2021-08-04 11:00:00,Patients: State and Local Affected Facilities,Somerset,0
2021-08-04 11:00:00,Inmates: State and Local Affected Facilities,Somerset,0
2021-08-04 11:00:00,Youth: State and Local Affected Facilities,Somerset,0
2021-08-11 11:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-08-11 11:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-08-11 11:00:00,Staff: State and Local Affected Facilities,Somerset,0
2021-08-11 11:00:00,Patients: State and Local Affected Facilities,Somerset,0
2021-08-11 11:00:00,Inmates: State and Local Affected Facilities,Somerset,0
2021-08-11 11:00:00,Youth: State and Local Affected Facilities,Somerset,0
2021-08-11 11:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-08-11 11:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-08-11 11:00:00,Staff: State and Local Affected Facilities,Somerset,0
2021-08-11 11:00:00,Patients: State and Local Affected Facilities,Somerset,0
2021-08-11 11:00:00,Inmates: State and Local Affected Facilities,Somerset,0
2021-08-11 11:00:00,Youth: State and Local Affected Facilities,Somerset,0
2021-08-18 11:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-08-18 11:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-08-18 11:00:00,Staff: State and Local Affected Facilities,Somerset,0
2021-08-18 11:00:00,Patients: State and Local Affected Facilities,Somerset,0
2021-08-18 11:00:00,Inmates: State and Local Affected Facilities,Somerset,0
2021-08-18 11:00:00,Youth: State and Local Affected Facilities,Somerset,0
2021-08-25 11:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-08-25 11:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-08-25 11:00:00,Staff: State and Local Affected Facilities,Somerset,0
2021-08-25 11:00:00,Patients: State and Local Affected Facilities,Somerset,0
2021-08-25 11:00:00,Inmates: State and Local Affected Facilities,Somerset,0
2021-08-25 11:00:00,Youth: State and Local Affected Facilities,Somerset,0
2021-08-25 11:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-08-25 11:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-08-25 11:00:00,Staff: State and Local Affected Facilities,Somerset,0
2021-08-25 11:00:00,Patients: State and Local Affected Facilities,Somerset,0
2021-08-25 11:00:00,Inmates: State and Local Affected Facilities,Somerset,0
2021-08-25 11:00:00,Youth: State and Local Affected Facilities,Somerset,0
2021-08-25 11:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-08-25 11:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-08-25 11:00:00,Staff: State and Local Affected Facilities,Somerset,0
2021-08-25 11:00:00,Patients: State and Local Affected Facilities,Somerset,0
2021-08-25 11:00:00,Inmates: State and Local Affected Facilities,Somerset,0
2021-08-25 11:00:00,Youth: State and Local Affected Facilities,Somerset,0
2021-09-01 11:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-09-01 11:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-09-01 11:00:00,Staff: State and Local Affected Facilities,Somerset,0
2021-09-01 11:00:00,Patients: State and Local Affected Facilities,Somerset,0
2021-09-01 11:00:00,Inmates: State and Local Affected Facilities,Somerset,0
2021-09-01 11:00:00,Youth: State and Local Affected Facilities,Somerset,0
2021-09-08 11:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-09-08 11:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-09-08 11:00:00,Staff: State and Local Affected Facilities,Somerset,0
2021-09-08 11:00:00,Patients: State and Local Affected Facilities,Somerset,0
2021-09-08 11:00:00,Inmates: State and Local Affected Facilities,Somerset,0
2021-09-08 11:00:00,Youth: State and Local Affected Facilities,Somerset,0
2021-09-15 11:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-09-15 11:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-09-15 11:00:00,Staff: State and Local Affected Facilities,Somerset,0
2021-09-15 11:00:00,Patients: State and Local Affected Facilities,Somerset,0
2021-09-15 11:00:00,Inmates: State and Local Affected Facilities,Somerset,0
2021-09-15 11:00:00,Youth: State and Local Affected Facilities,Somerset,0
2021-09-22 11:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-09-22 11:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-09-22 11:00:00,Staff: State and Local Affected Facilities,Somerset,0
2021-09-22 11:00:00,Patients: State and Local Affected Facilities,Somerset,0
2021-09-22 11:00:00,Inmates: State and Local Affected Facilities,Somerset,0
2021-09-22 11:00:00,Youth: State and Local Affected Facilities,Somerset,0
2021-09-29 11:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-09-29 11:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-09-29 11:00:00,Staff: State and Local Affected Facilities,Somerset,0
2021-09-29 11:00:00,Patients: State and Local Affected Facilities,Somerset,0
2021-09-29 11:00:00,Inmates: State and Local Affected Facilities,Somerset,0
2021-09-29 11:00:00,Youth: State and Local Affected Facilities,Somerset,0
2021-10-06 11:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-10-06 11:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-10-06 11:00:00,Staff: State and Local Affected Facilities,Somerset,0
2021-10-06 11:00:00,Patients: State and Local Affected Facilities,Somerset,0
2021-10-06 11:00:00,Inmates: State and Local Affected Facilities,Somerset,0
2021-10-06 11:00:00,Youth: State and Local Affected Facilities,Somerset,0
2021-10-06 11:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-10-06 11:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-10-06 11:00:00,Staff: State and Local Affected Facilities,Somerset,0
2021-10-06 11:00:00,Patients: State and Local Affected Facilities,Somerset,0
2021-10-06 11:00:00,Inmates: State and Local Affected Facilities,Somerset,0
2021-10-06 11:00:00,Youth: State and Local Affected Facilities,Somerset,0
2021-10-13 11:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-10-13 11:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-10-13 11:00:00,Staff: State and Local Affected Facilities,Somerset,0
2021-10-13 11:00:00,Patients: State and Local Affected Facilities,Somerset,0
2021-10-13 11:00:00,Inmates: State and Local Affected Facilities,Somerset,0
2021-10-13 11:00:00,Youth: State and Local Affected Facilities,Somerset,0
2021-10-20 11:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-10-20 11:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-10-20 11:00:00,Staff: State and Local Affected Facilities,Somerset,0
2021-10-20 11:00:00,Patients: State and Local Affected Facilities,Somerset,0
2021-10-20 11:00:00,Inmates: State and Local Affected Facilities,Somerset,0
2021-10-20 11:00:00,Youth: State and Local Affected Facilities,Somerset,0
2021-10-27 11:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-10-27 11:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-10-27 11:00:00,Staff: State and Local Affected Facilities,Somerset,0
2021-10-27 11:00:00,Patients: State and Local Affected Facilities,Somerset,0
2021-10-27 11:00:00,Inmates: State and Local Affected Facilities,Somerset,0
2021-10-27 11:00:00,Youth: State and Local Affected Facilities,Somerset,0
2021-10-27 11:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-10-27 11:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-10-27 11:00:00,Staff: State and Local Affected Facilities,Somerset,0
2021-10-27 11:00:00,Patients: State and Local Affected Facilities,Somerset,0
2021-10-27 11:00:00,Inmates: State and Local Affected Facilities,Somerset,0
2021-10-27 11:00:00,Youth: State and Local Affected Facilities,Somerset,0
2021-10-27 11:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-10-27 11:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-10-27 11:00:00,Staff: State and Local Affected Facilities,Somerset,0
2021-10-27 11:00:00,Patients: State and Local Affected Facilities,Somerset,0
2021-10-27 11:00:00,Inmates: State and Local Affected Facilities,Somerset,0
2021-10-27 11:00:00,Youth: State and Local Affected Facilities,Somerset,0
2021-11-03 11:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-11-03 11:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-11-03 11:00:00,Staff: State and Local Affected Facilities,Somerset,0
2021-11-03 11:00:00,Patients: State and Local Affected Facilities,Somerset,0
2021-11-03 11:00:00,Inmates: State and Local Affected Facilities,Somerset,0
2021-11-03 11:00:00,Youth: State and Local Affected Facilities,Somerset,0
2021-11-03 11:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-11-03 11:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-11-03 11:00:00,Staff: State and Local Affected Facilities,Somerset,0
2021-11-03 11:00:00,Patients: State and Local Affected Facilities,Somerset,0
2021-11-03 11:00:00,Inmates: State and Local Affected Facilities,Somerset,0
2021-11-03 11:00:00,Youth: State and Local Affected Facilities,Somerset,0
2021-11-03 11:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-11-03 11:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-11-03 11:00:00,Staff: State and Local Affected Facilities,Somerset,0
2021-11-03 11:00:00,Patients: State and Local Affected Facilities,Somerset,0
2021-11-03 11:00:00,Inmates: State and Local Affected Facilities,Somerset,0
2021-11-03 11:00:00,Youth: State and Local Affected Facilities,Somerset,0
2021-11-10 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-11-10 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Somerset,0
2021-11-10 10:00:00,Staff: State and Local Affected Facilities,Somerset,0
2021-11-10 10:00:00,Patients: State and Local Affected Facilities,Somerset,0
2021-11-10 10:00:00,Inmates: State and Local Affected Facilities,Somerset,0
2021-11-10 10:00:00,Youth: State and Local Affected Facilities,Somerset,0
2020-04-29 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,7
2020-04-29 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,12
2020-04-29 10:00:00,Staff: State and Local Affected Facilities,St_Mary_s,0
2020-04-29 10:00:00,Patients: State and Local Affected Facilities,St_Mary_s,0
2020-04-29 10:00:00,Inmates: State and Local Affected Facilities,St_Mary_s,0
2020-04-29 10:00:00,Youth: State and Local Affected Facilities,St_Mary_s,0
2020-05-06 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,8
2020-05-06 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,15
2020-05-06 10:00:00,Staff: State and Local Affected Facilities,St_Mary_s,0
2020-05-06 10:00:00,Patients: State and Local Affected Facilities,St_Mary_s,0
2020-05-06 10:00:00,Inmates: State and Local Affected Facilities,St_Mary_s,0
2020-05-06 10:00:00,Youth: State and Local Affected Facilities,St_Mary_s,0
2020-05-13 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,15
2020-05-13 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,56
2020-05-13 10:00:00,Staff: State and Local Affected Facilities,St_Mary_s,1
2020-05-13 10:00:00,Patients: State and Local Affected Facilities,St_Mary_s,0
2020-05-13 10:00:00,Inmates: State and Local Affected Facilities,St_Mary_s,0
2020-05-13 10:00:00,Youth: State and Local Affected Facilities,St_Mary_s,0
2020-05-20 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,51
2020-05-20 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,94
2020-05-20 10:00:00,Staff: State and Local Affected Facilities,St_Mary_s,2
2020-05-20 10:00:00,Patients: State and Local Affected Facilities,St_Mary_s,0
2020-05-20 10:00:00,Inmates: State and Local Affected Facilities,St_Mary_s,0
2020-05-20 10:00:00,Youth: State and Local Affected Facilities,St_Mary_s,0
2020-05-27 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,56
2020-05-27 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,124
2020-05-27 10:00:00,Staff: State and Local Affected Facilities,St_Mary_s,2
2020-05-27 10:00:00,Patients: State and Local Affected Facilities,St_Mary_s,0
2020-05-27 10:00:00,Inmates: State and Local Affected Facilities,St_Mary_s,0
2020-05-27 10:00:00,Youth: State and Local Affected Facilities,St_Mary_s,0
2020-06-03 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,84
2020-06-03 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,198
2020-06-03 10:00:00,Staff: State and Local Affected Facilities,St_Mary_s,2
2020-06-03 10:00:00,Patients: State and Local Affected Facilities,St_Mary_s,0
2020-06-03 10:00:00,Inmates: State and Local Affected Facilities,St_Mary_s,0
2020-06-03 10:00:00,Youth: State and Local Affected Facilities,St_Mary_s,0
2020-06-10 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,90
2020-06-10 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,201
2020-06-10 10:00:00,Staff: State and Local Affected Facilities,St_Mary_s,2
2020-06-10 10:00:00,Patients: State and Local Affected Facilities,St_Mary_s,0
2020-06-10 10:00:00,Inmates: State and Local Affected Facilities,St_Mary_s,0
2020-06-10 10:00:00,Youth: State and Local Affected Facilities,St_Mary_s,0
2020-06-17 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,86
2020-06-17 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,201
2020-06-17 10:00:00,Staff: State and Local Affected Facilities,St_Mary_s,2
2020-06-17 10:00:00,Patients: State and Local Affected Facilities,St_Mary_s,0
2020-06-17 10:00:00,Inmates: State and Local Affected Facilities,St_Mary_s,0
2020-06-17 10:00:00,Youth: State and Local Affected Facilities,St_Mary_s,0
2020-06-24 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,92
2020-06-24 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,205
2020-06-24 10:00:00,Staff: State and Local Affected Facilities,St_Mary_s,2
2020-06-24 10:00:00,Patients: State and Local Affected Facilities,St_Mary_s,0
2020-06-24 10:00:00,Inmates: State and Local Affected Facilities,St_Mary_s,0
2020-06-24 10:00:00,Youth: State and Local Affected Facilities,St_Mary_s,0
2020-07-01 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,97
2020-07-01 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,205
2020-07-01 10:00:00,Staff: State and Local Affected Facilities,St_Mary_s,2
2020-07-01 10:00:00,Patients: State and Local Affected Facilities,St_Mary_s,0
2020-07-01 10:00:00,Inmates: State and Local Affected Facilities,St_Mary_s,0
2020-07-01 10:00:00,Youth: State and Local Affected Facilities,St_Mary_s,0
2020-07-08 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-07-08 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-07-08 10:00:00,Staff: State and Local Affected Facilities,St_Mary_s,0
2020-07-08 10:00:00,Patients: State and Local Affected Facilities,St_Mary_s,0
2020-07-08 10:00:00,Inmates: State and Local Affected Facilities,St_Mary_s,0
2020-07-08 10:00:00,Youth: State and Local Affected Facilities,St_Mary_s,0
2020-07-15 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-07-15 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-07-15 10:00:00,Staff: State and Local Affected Facilities,St_Mary_s,0
2020-07-15 10:00:00,Patients: State and Local Affected Facilities,St_Mary_s,0
2020-07-15 10:00:00,Inmates: State and Local Affected Facilities,St_Mary_s,0
2020-07-15 10:00:00,Youth: State and Local Affected Facilities,St_Mary_s,0
2020-07-22 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-07-22 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-07-22 10:00:00,Staff: State and Local Affected Facilities,St_Mary_s,0
2020-07-22 10:00:00,Patients: State and Local Affected Facilities,St_Mary_s,0
2020-07-22 10:00:00,Inmates: State and Local Affected Facilities,St_Mary_s,0
2020-07-22 10:00:00,Youth: State and Local Affected Facilities,St_Mary_s,0
2020-07-29 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-07-29 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-07-29 10:00:00,Staff: State and Local Affected Facilities,St_Mary_s,0
2020-07-29 10:00:00,Patients: State and Local Affected Facilities,St_Mary_s,0
2020-07-29 10:00:00,Inmates: State and Local Affected Facilities,St_Mary_s,0
2020-07-29 10:00:00,Youth: State and Local Affected Facilities,St_Mary_s,0
2020-08-05 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-08-05 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-08-05 10:00:00,Staff: State and Local Affected Facilities,St_Mary_s,0
2020-08-05 10:00:00,Patients: State and Local Affected Facilities,St_Mary_s,0
2020-08-05 10:00:00,Inmates: State and Local Affected Facilities,St_Mary_s,0
2020-08-05 10:00:00,Youth: State and Local Affected Facilities,St_Mary_s,0
2020-08-12 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-08-12 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-08-12 10:00:00,Staff: State and Local Affected Facilities,St_Mary_s,0
2020-08-12 10:00:00,Patients: State and Local Affected Facilities,St_Mary_s,0
2020-08-12 10:00:00,Inmates: State and Local Affected Facilities,St_Mary_s,0
2020-08-12 10:00:00,Youth: State and Local Affected Facilities,St_Mary_s,0
2020-08-19 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-08-19 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-08-19 10:00:00,Staff: State and Local Affected Facilities,St_Mary_s,0
2020-08-19 10:00:00,Patients: State and Local Affected Facilities,St_Mary_s,0
2020-08-19 10:00:00,Inmates: State and Local Affected Facilities,St_Mary_s,0
2020-08-19 10:00:00,Youth: State and Local Affected Facilities,St_Mary_s,0
2020-08-26 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-08-26 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-08-26 10:00:00,Staff: State and Local Affected Facilities,St_Mary_s,0
2020-08-26 10:00:00,Patients: State and Local Affected Facilities,St_Mary_s,0
2020-08-26 10:00:00,Inmates: State and Local Affected Facilities,St_Mary_s,0
2020-08-26 10:00:00,Youth: State and Local Affected Facilities,St_Mary_s,0
2020-08-26 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-08-26 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-08-26 10:00:00,Staff: State and Local Affected Facilities,St_Mary_s,0
2020-08-26 10:00:00,Patients: State and Local Affected Facilities,St_Mary_s,0
2020-08-26 10:00:00,Inmates: State and Local Affected Facilities,St_Mary_s,0
2020-08-26 10:00:00,Youth: State and Local Affected Facilities,St_Mary_s,0
2020-09-02 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-09-02 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-09-02 10:00:00,Staff: State and Local Affected Facilities,St_Mary_s,0
2020-09-02 10:00:00,Patients: State and Local Affected Facilities,St_Mary_s,0
2020-09-02 10:00:00,Inmates: State and Local Affected Facilities,St_Mary_s,0
2020-09-02 10:00:00,Youth: State and Local Affected Facilities,St_Mary_s,0
,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
